"COD","GINI","TX_HOMICIDIO","TX_SUICIDIO","EXPORTACAO_PERCAPITA","POUPANCA_PERCAPITA","ARRECADACAO_TOTAL_IMPOSTOS_PERCAPITA","DESP_CIENCIA_TEC_PERCAPITA","VALOR_TOTAL_BF_PERCAPITA","DESP_LEGISLATIVO_PERCAPITA","RECEITA_IPTU_PERCAPITA","COTA_PARTE_FPM_PERCAPITA","DESP_SAUDE_SANEAMENTO_PERCAPITA","OPERACOES_CREDITO_PERCAPITA"
2304806,0.51,0,0,NA,NA,74.6278036004315,NA,94.5166287957034,262.549058045858,0.166701094815121,3275.25551952076,1658.47766783722,NA
2304905,0.47,73.33,9.17,NA,NA,37.288719512109,NA,65.6458295142072,173.183856095325,5.56596150320807,1937.73443079743,1148.75121814849,NA
2304954,0.47,32.89,0,NA,NA,53.8710707581899,NA,66.8972250770812,111.954236793422,1.50760328879753,1520.91242425488,1047.24794162384,NA
2305001,0.51,14.27,9.51,NA,0.964894698756885,65.766872157082,NA,68.9815946543647,89.5148457898366,29.0891593940979,1131.10921789171,688.021276246641,0.466031849990866
2305100,0.47,0,17.69,NA,NA,345.148761599692,NA,71.5160948001415,269.723348072161,227.447366466219,2804.29995932084,1757.40685355501,NA
2305209,0.51,16.8,0,272.365779893587,0.654473750812708,23.0411940134105,NA,77.3527863343601,133.999680201624,13.4611313357603,1776.03044077289,1197.13447661719,0.438739642462716
2305233,0.42,42.81,5.35,278.685118052304,0.5848242993898,148.937863849249,NA,32.1814728111832,123.068784027824,65.7438705103338,848.398742692796,1208.99182462712,1.99924011630595
2305266,0.55,33.46,8.36,NA,NA,42.8681849166874,NA,89.8443459350953,127.526682000669,1.21972482435597,1768.20697892272,1166.16973402476,NA
2305308,0.47,25.04,0,NA,0.582595835409631,39.7869861157333,NA,60.4605466305028,95.8441610682245,4.35575172126017,1543.75942916754,1405.0791253912,0.0401515629188859
2305332,0.52,86.13,17.23,NA,NA,46.089716363364,NA,126.006028765826,113.031141159246,7.18474808371372,1820.74607182844,1533.06225475842,NA
2305357,0.47,23.33,9.33,3223.50263612187,0.6780381850656,115.987804785601,NA,51.6702281528484,177.776703214669,5.95287173984043,1479.54201231745,1454.16211029721,0.9358618998478
2305407,0.55,11.17,11.17,NA,1.29379134158819,74.7174152161036,NA,74.2983142300693,71.2857277864691,10.8978092972766,1012.45247613422,1167.75156476485,1.55283698854098
2305506,0.54,1585.82,559.7,NA,1.53890733519347,136.478093642807,0.00269823788546256,59.176272638277,63.6954465451134,59.5420139908631,862.321857868331,1424.52902910344,3.90626746056342
2305605,0.55,186.71,62.24,33.9841824841825,0.432258440592462,53.7295364229508,NA,0.093489010989011,121.386897685648,12.9434124209124,1539.96814518815,966.491298701299,0.0413646523425533
2305654,0.55,25.92,8.64,NA,NA,26.2628762011859,NA,82.7933477321814,145.323706263499,8.30259611231102,1826.40886738661,1123.34924838013,NA
2305704,0.63,16.55,0,NA,0.780953728169105,32.9579685527338,NA,83.3822726144169,129.933179673922,7.1365828022842,1749.62200115865,1174.14546966813,0.0478467454742779
2305803,0.56,4.87,2.43,NA,1.90569161403486,48.243417774995,NA,92.6470631192035,76.4008665806577,4.25728195516175,1157.87191012877,1291.00657773667,2.06430437074461
2305902,0.56,125.79,314.47,NA,0.684734008013389,41.8417603386491,NA,73.5648948312408,81.0219607043861,8.2476205228545,1292.6391635415,1048.63693869232,0.523870476251753
2306009,0.55,89.79,29.93,NA,NA,68.4326626248548,NA,63.0227840868509,163.546803799729,15.9438432969074,1887.42613599029,1450.8975751732,NA
2306108,0.61,12.54,8.36,NA,NA,46.8373285947966,NA,85.2830441145724,98.0387196320301,2.71518753920134,1546.98702571608,1136.32966171859,NA
2306207,0.44,39.81,13.27,NA,NA,78.6346273254903,NA,63.7525212314225,179.173300159236,5.40650212314225,2103.96921045648,1467.33615711253,NA
2306256,0.45,21.66,9.28,463.268352668213,0.223547808387788,126.786802897925,NA,36.8176952822893,88.8279788089714,46.6147953596288,735.754616241299,689.008652281516,2.35593559809239
2306306,0.54,43.08,6.46,409.512342222031,0.764010147813992,36.9207570676955,NA,68.8063585060096,88.4461896351182,7.92535712747168,1252.24825098005,917.137431611597,1.48179239567878
2306405,0.56,12.2,5.34,367.365061812192,0.697074427546123,90.7113745821351,NA,68.3469261685593,52.4462227831883,28.6948683297362,725.525437795047,1026.01943709342,1.45613959411043
2306504,0.5,22.42,16.82,NA,NA,25.1274402883717,NA,93.0192814304131,112.226751303178,2.69330811053192,1777.42413261588,1059.71732358052,NA
2306553,0.53,46.56,13.97,314.717298694043,0.23537968879334,101.781194208654,4.68874642083944,79.1578788090416,84.0584903508159,11.6086498126033,1107.30581604861,947.881373000908,0.579270290108674
2306603,0.54,9.79,14.69,NA,NA,48.9766620336824,NA,86.6819428123776,81.2152296318057,0.610357422640031,1552.63532853506,1264.27377399138,NA
2306702,0.56,69.64,23.21,NA,NA,47.0429895302589,NA,91.4637883008357,132.078479572888,9.20353354224698,1840.24047992108,1388.7149187558,NA
2306801,0.45,67.59,0,NA,NA,51.1810061020638,4.97176322904596,66.224314407107,160.325040556199,16.5124275782155,2045.78087388953,1828.28214658169,NA
2306900,0.52,38.55,2.97,3.45332977524758,2.44854654436925,87.3032951366809,NA,49.5708355571369,102.327565676333,33.6083552748621,1253.67269554646,1770.41630670699,3.48491184993361
2307007,0.47,31.54,6.31,18.1112583199268,0.632812395128207,33.2754799015678,NA,92.4626667928457,98.816881170941,5.72257026592221,1333.75493927636,906.424202075644,0.494570781496887
2307106,0.53,25.02,4.17,12.7284301922586,0.600517621677589,38.8274770071019,NA,72.1136405092846,87.3871427529094,6.73349786582029,1349.68424063332,968.229962059027,0.578910495170001
2307205,0.5,0,0,NA,NA,324.576026883763,NA,60.3620404528686,174.230129754484,3.80513166263834,2016.98409489887,1583.19386592037,NA
2307254,0.59,74.35,15.65,0.433065936216005,1.00697790678477,360.510980034459,NA,51.788417139503,121.752801017413,48.4277863431814,1240.8932146351,1758.21051301115,0.409283166528202
2307304,0.54,26.91,10.49,2.95723123165106,1.04247728891829,211.36898190679,NA,39.0180099259052,61.8697065916399,89.5092455263526,604.75115566895,721.824027470991,2.48079441793793
2307403,0.49,20.9,4.18,12.8907700025082,1.15271091451592,52.303217657552,NA,74.2088036117381,106.307435415099,13.137717582142,1546.53434997074,1168.57749143048,1.50635615629509
2307502,0.6,6.49,3.25,NA,0.737137758383394,58.4506197532277,NA,75.9214336731381,87.2313885461983,2.17940328550094,1372.68246639829,985.551442763457,0.818216341666353
2307601,0.49,80.59,10.07,55.3459032907992,1.42658102188807,143.714146539933,NA,54.1644392209537,90.3335621222297,10.8298087642713,976.10606615178,1278.23379533244,2.76851110010418
2307635,0.58,53.27,5.92,NA,NA,49.7193443776127,NA,84.2111742424242,121.706425189394,19.0165471117424,1876.83617128314,1233.29022549716,NA
2307650,0.43,34.54,8.53,712.263213778576,0.676692959120823,254.434151348746,2.27425531642709,49.1750807005275,124.383343965477,107.591975872994,732.679697538261,1332.12027401933,2.91682577940002
2307700,0.44,24.74,3.81,71.6133995603894,0.696978081892233,80.8456067535533,NA,81.3213344371176,69.0709743750773,30.2138130988743,905.227484037947,972.385953203353,1.4558570799009
2307809,0.54,19.38,3.88,33.2565990929881,1.00525476254158,64.2813028906415,NA,73.5649831388813,101.474918020078,16.966871196558,1434.01661769836,1256.59341447343,2.32600067561162
2307908,0.59,18.44,9.22,NA,NA,22.8256867058202,0.276599668080398,95.9536234556519,150.040829799004,1.47967453439056,1944.71406970312,1273.23739166513,NA
2308005,0.47,21.22,13.26,17.2611878929358,0.463310519097262,33.0994153478677,NA,60.3338196673475,83.0296967928482,3.09600392604186,1261.5258179696,712.381047563467,0.492247191076468
2308104,0.56,26.34,8.78,NA,0.564943115339363,55.7717807379105,NA,69.0173832883387,81.2537038256403,2.95871403173767,1160.02077807774,944.719889379074,0.594769388672452
2308203,0.47,6.6,13.2,NA,NA,27.3965893993825,NA,58.2418684436234,142.395305799301,0.436612126410239,1743.4751817642,1230.68536715709,NA
2308302,0.47,0,15.44,NA,0.40369111094932,60.9912850107668,NA,91.5491505791506,97.9059444015444,0.650635135135135,1428.42450656371,1263.22694285714,0.0393856370710347
2308351,0.54,28.32,7.08,NA,NA,58.5523708652431,NA,80.9433548113007,130.653138851519,2.77178078311973,1496.10114989733,1204.4010295263,NA
2308377,0.64,42.27,7.04,NA,NA,17.3073389786188,NA,96.0667089320935,87.7229134967596,0.988863764440687,1864.04025007044,992.297304874612,NA
2308401,0.57,29.87,2.72,NA,0.247628608711892,114.03073812571,NA,76.825430449188,83.0891863559828,7.25856851882027,1148.26368285264,869.00159225463,0.0188989509151187
2308500,0.54,7.95,21.2,0.403763084669405,1.14907398335277,51.7025751557785,NA,76.8601828541142,99.3852418179409,25.6001613886312,1260.5415645952,968.70567245263,1.51290175162437
2308609,0.55,104.96,0,NA,NA,39.0923150548559,NA,121.712811242638,118.209576068575,1.40352615312846,1849.14711936556,1081.20047991137,NA
2308708,0.52,58.59,8.14,NA,1.00198501849195,57.0093492671419,NA,86.982422733265,99.2226862295135,15.4518926484709,1032.20949514184,1054.75200559868,1.83901462986972
2308807,0.51,36.35,0,NA,NA,66.3667823553711,NA,80.3366852435183,130.946070995881,1.80429004119215,1920.94886963896,1216.54541555609,NA
2308906,0.54,0,17.58,10.7318595350064,NA,22.5142960648341,NA,61.3225508724124,94.0206618907397,15.8395684085615,1393.70737704918,835.217642069178,NA
2309003,0.57,43.9,7.32,NA,NA,33.7329124614904,NA,0.0679240450753695,NA,8.58305283184546,1933.69335065125,1366.46169764379,NA
2309102,0.55,160.85,18.92,NA,NA,29.7839538014255,NA,96.864887879648,161.538080234649,4.90666288201344,2000.2538215536,1508.30132368247,NA
2309201,0.57,38.96,0,NA,NA,53.7112600143496,NA,84.9419442820962,128.500297421911,20.7994350282486,1716.07593545035,1020.37203779466,NA
2309300,0.5,16.29,9.77,NA,1.12254471960147,75.8183635206678,NA,58.5353594579628,105.798233167204,19.4667731847943,1377.28803316069,1275.97108700609,2.07505418690239
2309409,0.6,10.89,10.89,NA,0.291548052887021,29.2646879604912,NA,98.7215828644037,70.5655817752768,2.10780649845707,1343.08203739336,1326.60103321837,0.0167383767318969
2309458,0.53,24.5,12.25,95.1915649369208,NA,33.2660563167932,NA,77.0716939533744,105.206978728616,5.77773078022292,1510.48032989017,1168.65512799575,NA
2309508,0.49,25.41,30.5,NA,NA,56.3845629640788,NA,102.134485387548,123.618303939009,7.87356747141042,1611.74200508259,1260.79190800508,NA
2309607,0.47,38.04,2.82,239.387177211445,1.05648758052313,86.265805796031,NA,43.4406407167913,76.2033624952453,40.4109140216672,967.939065410028,727.666302776721,2.35419733278288
2309706,0.44,199.97,39.99,7.85793140670232,0.325717469921862,124.328931601342,NA,50.5440974436976,90.9778567047741,22.9539527010451,907.614804842746,775.293198199303,1.56847077816455
2309805,0.5,26.82,0,NA,NA,44.6448308668632,NA,92.7921509029144,149.949182907205,10.8640112640801,1888.74080904702,1082.86929197211,NA
2309904,0.5,0,0,NA,NA,48.9384566580108,NA,76.6157085020243,196.086911740891,2.18193360323887,2567.69424615385,1486.92112226721,NA
2310001,0.47,42.8,32.1,16.0457949925102,NA,79.7159727722788,NA,76.8236678793067,130.182299379414,3.21264284185748,1696.49715065269,1322.79754761395,NA
2310100,0.63,9.76,19.53,NA,NA,30.3567656200394,NA,112.096856082796,163.647438000391,3.16566979105643,2064.116641281,1249.04869263816,NA
2310209,0.55,59,2.57,23.3795536172396,0.375582954156234,98.1901852473545,1.20420728578758,61.2733196511031,93.2677860441252,27.1295633658286,1084.69382580811,1103.23656464854,0.652993125555972
2310258,0.5,31.04,6.21,422.561025577353,0.162571517758542,44.0419333270052,NA,76.3956108765831,103.798053451701,28.0001756890986,1311.9394853489,972.753265768562,0.0115315045036535
2310298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2310308,0.53,15.9,19.08,NA,0.940749503438314,30.6349712573989,NA,54.1784385434886,36.2534561933535,0.467197010653522,1344.61330354587,619.513358244554,0.0266856340035586
2310407,0.52,67.41,0,NA,NA,33.9566806353322,0.192604006163328,94.5950500770416,150.05719664869,2.32401194144838,2035.89008474576,1305.61884726502,NA
2310506,0.5,44.79,12.44,0.00223953019633215,0.487719282258822,23.810159706975,NA,85.7700997835121,81.8713352576704,4.98085997959539,1183.62992858387,1410.55093687013,0.00966271772222609
2310605,0.45,11.15,11.15,NA,NA,532.697895780639,NA,103.750111457869,166.785170530539,0.0405706642888988,1767.22157489969,1294.85905260811,NA
2310704,0.56,39.67,5.29,5.35511596540872,0.762297834645598,35.7948829707704,NA,57.9109829952662,104.13314468569,6.50121122365324,1257.94134133764,1166.99978076323,1.03067966966178
2310803,0.53,6.55,26.19,14.9275893675527,NA,220.333950658351,NA,66.744598664397,146.883562917376,2.50538693204138,1730.12002946183,1197.05273667671,NA
2310852,0.45,47.03,0,NA,NA,65.4055406091381,NA,84.9666110897354,102.568804240947,23.1291697661494,1355.6933842076,1044.60379376683,NA
2310902,0.52,6.02,0,NA,NA,39.5022236832352,NA,65.0581367356765,138.973483991334,7.20310784785749,1911.7096864468,1142.91700048146,NA
2310951,0.51,0,0,NA,NA,69.664403136374,NA,50.6545351687724,144.82368470677,0.985726947011126,1993.27575051857,1174.98670940977,NA
2311009,0.54,49.73,16.58,NA,NA,15.6781127765674,NA,73.1707418151678,120.011205967675,1.18621135515955,1694.33862743473,1138.12126315789,NA
2311108,0.49,17.6,11.73,NA,NA,37.3095044201779,NA,65.5244574780059,118.267384164223,4.40924633431085,1549.90342111437,924.163282111437,NA
2311207,0.58,11.32,11.32,NA,NA,33.5670591505885,NA,76.712215555304,161.320369070531,0.0996943280878524,2393.37514321295,1217.47981772897,NA
2311231,0.5,33.48,33.48,NA,NA,52.0591506340437,NA,82.1889856042852,248.318721124874,0.726556745898895,2654.08636926682,1622.61215768329,NA
2311264,0.55,9.89,9.89,NA,NA,52.4934834687558,NA,75.6046108939791,118.735467273537,1.37424924553505,1568.84301934399,1026.24123039628,NA
2311306,0.53,47.52,3.56,0.0222293508221652,0.875381518063184,95.8718897796449,NA,0.084457751164338,78.4866565678168,37.601004538542,879.103570834521,1127.33237097234,1.95299830707777
2311355,0.51,12.57,12.57,NA,NA,44.7054778660371,NA,71.3791326209931,122.54730106851,26.7690094280327,1660.95872595852,1179.33331992458,NA
2311405,0.56,10.95,12.17,323.729608041179,0.603887563390602,74.3146054106155,NA,0.057121579030629,68.5756686177398,35.5590036141499,900.402659503267,1162.0257412658,1.3405009747575
2311504,0.44,81.44,9.58,116.363226980933,0.69858799246841,130.922946589864,NA,0.0441578039666571,161.89731484143,7.38729232538086,1519.16374197566,1518.17609370509,0.913264945736562
2311603,0.5,10.51,1.17,NA,1.33836655613948,69.8216533466322,NA,73.1486734768869,103.811131770412,9.10114940839274,1359.45449841993,1202.96568163445,3.09858674562977
2311702,0.6,26.87,32.25,NA,NA,35.1812410157952,NA,67.2421799419542,119.133612813071,2.00567935074707,1704.3439723745,1247.10019241105,NA
2311801,0.46,56.22,12.34,101.198497147872,0.953823314280614,86.9962544968831,NA,46.2403055068012,91.6318994076349,41.3578399243089,942.123994624836,986.637107009653,2.0197080224549
2311900,0.54,14.44,21.65,NA,NA,19.8650871836774,NA,79.8935325537751,144.331572830951,0.702620181896925,1907.45296159954,1292.87676844233,NA
2311959,0.49,18.04,12.02,NA,NA,29.3508377846538,NA,0.0834437563879036,125.022151145314,2.73351950940901,1588.76049600192,1081.42585462635,NA
2312007,0.66,9.79,16.32,12.8462844456053,0.533736076628876,39.3192906987231,NA,92.9372143136999,90.3010252056941,3.5986100953376,1380.48078000522,823.915267075878,0.52432422869253
2312106,0.56,11.8,5.9,NA,0.281193830015684,30.0165099403342,NA,0.0856901026306476,164.501550076678,1.48662675474814,1870.41547422437,595.893064173646,0.0227265440850065
2312205,0.56,9.95,14.93,532.466192170819,1.17930852519251,54.134397493771,NA,86.4531020580843,90.6583485553592,14.6619488340841,1183.74775253217,1146.0162406988,1.48057076883562
2312304,0.51,44.08,12.59,NA,1.4515204765704,52.307571904097,NA,61.9966624685139,72.0355314861461,4.84214210747271,1111.28491666667,987.049922544081,1.41675813881563
2312403,0.51,31.4,7.39,23074.7025838982,0.76742872946065,1488.87898383482,NA,56.2423951387991,277.838726335814,171.180715512624,976.150318046654,2349.71368782668,1.44181477821399
2312502,0.5,239.11,0,NA,NA,34.8759156347624,NA,68.8927412467976,209.668064901793,4.43090520922289,2708.02937147737,1811.07317335611,NA
2312601,0.51,73.92,0,NA,NA,31.3124749532654,NA,82.9108297911661,140.068772870079,1.51233690630198,1953.49128072445,1250.68823784883,NA
2312700,0.51,28.85,8.24,84.7876040550565,2.15329765350277,50.8089964710583,NA,72.1059095030083,125.138529629935,8.98798607104591,1524.61034863595,1468.39031731641,2.96677846743315
2312809,0.52,13.77,0,NA,NA,40.4084916718342,NA,69.3625722941338,184.962511704765,0.418610575599008,2183.35334205453,1260.32337648031,NA
2312908,0.56,46.79,13.3,631.329410953439,1.65632727947486,252.873754977827,2.37839801401812,38.5820473542407,108.544265871354,166.666418090561,846.307970968806,2062.80393748492,3.29169799918407
2313005,0.51,44.01,0,6.31167831013807,1.05932381961531,46.3232962132143,NA,54.7426151053413,137.502305957423,16.9153990868585,1744.37669563782,1300.01456790803,1.93558366675039
2313104,0.53,65.25,22.84,NA,1.24717460930742,61.8095724362143,NA,71.0982317630171,108.300647266084,10.5765930444995,1379.39988679368,1045.66788333551,0.905186819510512
2313203,0.52,80.6,8.06,NA,0.700588739461169,41.6437195568434,NA,0.0769744106387266,115.046830546041,6.9165077574048,1490.88030304251,1304.77836469877,0.9211698459686
2313252,0.54,26.56,0,NA,NA,17.6526484379644,NA,80.7675654137336,174.010406428477,0.0882627174923629,2105.92535130827,1353.56799176517,NA
2313302,0.57,4.9,19.6,NA,1.36946984443734,131.750559562402,64.7652694072876,47.4582618779297,68.1656112499387,39.8135985757917,949.530065167328,1317.97321818805,1.64697672684494
2313351,0.52,52.47,5.83,NA,NA,36.3998138054711,NA,106.673603824181,127.244520811473,1.93703742567331,1848.60813512883,1350.35669756325,NA
2313401,0.61,65.03,11.04,0.360059382131377,1.46060535019929,83.1195780792747,NA,70.6373273133266,82.4638535813314,8.89031519151964,851.435683017201,1192.78293598017,2.19210433454906
2313500,0.55,66.76,5.14,4.99017375674056,0.532749320449147,117.550163904877,NA,96.7324146195326,87.5338041598904,28.5681597192502,995.238847898656,947.303156894633,1.42860647175737
2313559,0.54,51.91,6.49,NA,NA,24.9637881618142,NA,0.0906981572800415,106.812171684402,0.895908383078121,1714.62842784843,1058.63284583441,NA
2313609,0.54,33.57,9.16,508.242927335429,1.11319478377366,67.7093179091119,NA,74.2830591753899,109.193694570757,9.68417554246651,1290.3642484817,1175.37843195898,0.83995354393477
2313708,0.55,14.55,14.55,NA,NA,70.9501119024867,NA,78.8717799446951,187.056841798865,4.91654635424247,2307.59888953573,1355.30936108281,NA
2313757,0.53,34.34,0,NA,NA,46.3117185127183,NA,77.0776187750429,124.102942759015,2.11366971951918,1815.1690870063,1172.71267487121,NA
2313807,0.54,24.77,14.86,1585.11228887018,0.380510803238704,38.6949439622041,NA,98.1234335529249,119.076134528704,10.0226781910942,1570.70800683541,1097.04348457081,0.94387173276352
2313906,0.53,21.82,7.27,188.57129346719,NA,61.4343492761492,NA,73.5011639749745,93.1907463989524,4.22101411319657,1922.43949730831,1055.07185508512,NA
2313955,0.52,55.23,16.57,NA,1.11487001865477,79.836229642607,NA,61.575697321182,122.561723280862,16.0363684065175,1750.84682739575,1539.68052140293,0.0358014232522508
2314003,0.54,12.83,17.96,NA,1.5291265010828,76.978314245983,NA,75.4708854914837,94.2155181612969,19.3538572234763,1221.75175790068,1046.23714036528,1.37646651150585
2314102,0.6,23.45,21.77,NA,0.606993159878051,38.80164926042,7.88417788719185,91.4478999196141,65.6084910905681,15.5668408360129,1062.13236887058,563.85297494641,0.451626723646952
2399919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2399929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2399939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5300108,0.63,12.67,8.94,46.2506249598475,4.52296461950386,NA,NA,22.1871954840329,NA,NA,NA,NA,32.0483447920438
3200102,0.5,6.52,6.52,91.7861100247686,2.03586732579642,82.9740089706264,NA,34.7514339721027,130.164419893104,19.4394648676835,1299.88014763395,1161.47784936775,3.19184936905137
3200136,0.53,20.6,10.3,350.426938523324,0.576862348700886,110.430330138146,NA,39.2203686541036,165.621421068891,48.2649706518381,1499.50117701576,1340.91770260529,0.662286987345567
3200169,0.49,24.91,0,NA,0.772504677912166,78.5876042584974,NA,54.0240823783425,121.719152134197,31.2311252283674,1612.31865387809,1033.03067347617,0.556811742679945
3200201,0.52,13.71,13.71,0.00397573431127258,2.77548296584729,142.365591771599,NA,33.751071049114,83.6870360215238,50.8225564657093,1295.69119649039,1013.88809884498,4.11726976968318
3200300,0.48,7.23,7.23,68.3364411679676,2.44823874366245,472.580366361294,NA,21.3996097137901,151.730229835212,76.6257162474704,1754.07823648453,1657.6603057242,3.7739190864214
3200359,0.52,0,0,NA,1.97466357651318,81.5003224332449,NA,60.8755716976056,194.944492870595,11.6651251008878,1958.83274145817,1206.82350820554,0.782507625387073
3200409,0.46,117.79,33.65,49359.6057230523,1.61081335052174,2241.62854605073,NA,33.5720384204909,382.74453541889,354.640415221451,1133.17759938634,2143.80236526147,3.30070144492383
3200508,0.53,13.84,0,NA,1.00690487075351,157.070764786881,NA,68.9357607642254,177.696295168213,36.923386404541,2016.01217361207,1428.24677419355,0.548252392860667
3200607,0.5,18.99,2.11,7364.94971772279,2.18779568722142,1019.62909512207,NA,28.798733709703,136.091924444679,177.34950076505,820.183803830528,1461.71907149264,3.41879757812492
3200706,0.44,9.49,18.98,3574.96897533207,0.991684743440446,115.917680779571,NA,40.9576850094877,173.719708728653,11.0449724857685,1842.08170967742,1532.2180512334,0.66917458184575
3200805,0.48,35.86,3.26,214.500978026994,4.21269196228483,155.035297783078,NA,32.9576514311795,129.149503488296,70.6876165482167,1265.92822748908,1205.26038925474,5.8745661704407
3200904,0.5,18.82,4.71,3545.01263588875,2.18518855462546,184.821262203205,NA,30.7617770248012,115.157263165325,81.2027580121417,1142.14440703092,971.04268177326,4.91831106910502
3201001,0.45,15.06,5.02,540.784538506761,1.19657163847184,89.836777676807,NA,60.1548353909465,97.946598324515,16.5031577013521,1783.46755437978,1003.90883891828,2.52995301404538
3201100,0.48,19.5,0,NA,0.964843986271319,109.123027645795,NA,49.7256680319875,144.167645796762,28.0193651258046,1893.46023210454,1406.11410571484,0.811591380095309
3201159,0.48,30.8,15.4,29.0101655756642,0.499207914697412,118.501711175865,NA,43.1127454755487,148.279275317674,28.2953007316134,1494.95657912977,1281.08495956873,2.99563902964439
3201209,0.52,22.61,5.38,1565.79387036698,2.23786133197782,362.055185393367,NA,25.4239393711044,105.359937131969,168.525279030713,700.461773061479,628.424301131409,3.97333865597456
3201308,0.45,38.47,5.37,141.788778215004,1.48722270710103,288.736416961626,NA,39.0534101292536,67.0342705471992,81.9505248224142,368.145132323029,450.376201572317,2.18322849878798
3201407,0.45,16.25,8.12,1792.93682642838,3.5609304350955,148.765429014097,NA,22.0281072298944,115.85574627674,54.4973904684538,1182.9127468183,1107.36499160574,4.31523740644733
3201506,0.51,21.66,10,784.862912699008,3.10605551457782,283.850203890267,2.66152174818592,14.9310522939525,59.4488874726117,66.7342809060842,687.444703789791,1936.29015279132,4.81037365582027
3201605,0.5,36.42,3.64,NA,1.76002459630161,255.829694028224,NA,0.0456045596911647,150.069585548838,52.5805943622988,1414.19922973268,1073.80912703037,2.41157827907328
3201704,0.51,16.75,8.38,149.236826673369,1.80519367263992,153.406557584021,NA,23.8945296138058,111.734643545279,53.5191136801541,1626.50089804809,1018.79742900226,3.31847286551831
3201803,0.51,0,0,NA,NA,92.5773613748461,NA,31.7798544166831,228.53231949636,46.3631615187881,2864.77590596105,1511.87452095219,NA
3201902,0.48,14.12,31.06,56.4288739552745,2.50657112251514,246.306253357706,NA,13.7946690761238,103.998624632934,84.5109586062796,1088.96710752202,1070.09718234696,2.86651172496397
3202009,0.49,15.16,0,10004.4657368102,1.07156069967576,168.643581667427,NA,31.7503032140691,172.198906913281,62.0791873862947,2207.64947392359,1362.35114918132,1.01877322738479
3202108,0.49,31.83,13.64,34.0998999636231,1.2620362288915,146.594099554669,NA,0.0463127500909422,128.125725718443,13.6949090578392,1544.97986267734,1168.93375454711,5.73670514371153
3202207,0.49,16.65,5.55,68.5326967913845,0.736549528379138,275.305397963137,NA,34.7465304762962,151.604945042745,171.576372266015,1616.70433107583,1132.4259098479,0.426456737754946
3202256,0.45,0,9.08,7.33563448087928,NA,63.7523139040052,18.4626496502861,0.0236679080752112,111.092375329276,14.0459742029249,1763.60617040603,1705.81939322373,NA
3202306,0.52,10.22,0,NA,2.29585573674825,180.279354257633,NA,0.030616867634035,86.0424804141972,82.1949339192043,1322.67465256489,931.82776517474,3.58815780684921
3202405,0.58,20.86,7.22,31.298276857913,1.69687466170571,608.198507023836,NA,23.1644124630984,106.906052015146,311.133965472982,661.950087681299,581.887863400077,2.61085468407708
3202454,0.45,27.58,15.76,13.8572892040977,1.07127058804459,89.979989650043,NA,18.2065405831363,98.3312647754137,14.5367123719464,1338.73905200946,748.516443262411,3.04225241285726
3202504,0.56,42.65,0,165.610338650516,1.28537325262445,269.896273158477,NA,38.8504648980636,128.220486223663,29.1003650942591,1656.19220506696,1364.91865648725,2.11071750358822
3202553,0.47,10.5,21.01,NA,0.695129835773887,90.1891693577992,NA,67.4738445378151,153.941116596639,17.5120441176471,1529.58570693277,1145.05565756303,0.685595002567658
3202603,0.45,16.23,0,NA,3.73683967673162,275.360785377513,NA,0.0148953431770242,175.083422846017,89.8719552166153,1968.96207042025,1603.12008924225,5.92995224632353
3202652,0.51,14.59,21.88,13.4109409190372,0.417437832141452,59.6917512565195,NA,33.5221735959154,145.12986214442,8.40855215171408,1712.35083150985,1008.72800802334,0.656462037468279
3202702,0.43,51.51,0,NA,2.6554728603591,107.67436251296,NA,31.6570755758334,163.416050482008,32.8332040621091,1785.96118036647,1318.79249908014,5.9100991922959
3202801,0.44,27.62,7.53,604.221957220325,0.868592790608885,253.322920468272,NA,52.5428047800763,263.747244426592,67.9893816529424,974.871521640892,2478.46547097811,1.58977744330878
3202900,0.47,0,9.44,NA,2.5269882947974,123.82157611194,NA,0.019842408228744,142.241894875908,33.6350542606398,1832.17337170897,1637.23092007172,3.16052966985645
3203007,0.5,48.97,3.5,958.283420776495,1.59738473221807,84.0349017370364,NA,31.7341028331584,112.520791535502,8.27467226302903,1188.4294207765,962.261576775096,5.33812605993131
3203056,0.56,79.5,0,490.791642183125,0.745695445191065,204.153519878502,NA,38.9094051363589,135.200776329888,21.8174815941378,1342.1963447513,1731.51755176109,3.96238492293229
3203106,0.54,0,0,79.1117062634989,1.43142386452954,108.416873584613,NA,32.7014254859611,121.949930885529,76.4198220302376,1677.36857192225,1140.84178315335,1.04637418921872
3203130,0.53,14.21,0,10021.4667234889,4.6355586639361,230.505473960119,NA,0.0242183393706939,156.573052063357,52.7362589672562,2068.56394772356,1426.20977484196,5.06817903465404
3203163,0.47,0,9.01,NA,1.34350766855783,117.43277375888,NA,33.487290427258,180.797669010276,11.5672246259239,1750.09385433568,1606.10578961601,0.400493694293429
3203205,0.52,36.57,5.4,1374.48193493459,1.7752657353902,424.16758254629,NA,21.6944108018659,95.8027138368928,91.797208818486,780.25728160637,1739.99437428801,5.04768193435369
